id,source_url,company_name,rating,reviews_count,hourly_rate,min_project_size,team_size,last_crawled_at,locations,services_offered,source,hourly_low,hourly_high,hourly_mid,min_project_usd,team_low,team_high,team_mid,svc_ai,svc_iot,svc_mobile,price_segment
655,https://clutch.co/developers/artificial-intelligence?page=5,Ballast Lane Applications LLC,4.9,18,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 16:06:03.327074,"['Boston, MA']","['Custom Software Development', 'AI Development', 'UX/UI Design']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,1,0,0,middle-priced
313,https://clutch.co/developers/internet-of-things?page=10,Balzo srl,5.0,1,$50 - $99 / hr,"$10,000+",2 - 9,2025-10-26 12:42:22.053960,"['Firenze, Italy']","['IoT Development', 'AR/VR Development', 'Blockchain', 'UX/UI Design', 'Low/No Code Development', 'Mobile App Development']",clutch.co,50.0,99.0,74.5,10000.0,2,9,5.5,0,1,1,middle-priced
576,https://clutch.co/directory/mobile-application-developers?page=5,Beetroot AB,4.8,35,$25 - $49 / hr,"$10,000+",250 - 999,2025-10-26 16:06:04.855213,"['Stockholm, Sweden']","['Mobile App Development', 'IT Staff Augmentation', 'Web Development', 'AR/VR Development', 'Custom Software Development', 'IT Strategy Consulting']",clutch.co,25.0,49.0,37.0,10000.0,250,999,329.5,0,0,1,middle-priced
395,https://clutch.co/developers/artificial-intelligence?page=10,Bertoni Solutions,4.8,11,$50 - $99 / hr,"$5,000+",10 - 49,2025-10-26 12:42:20.666290,"['Baar, Switzerland']","['IT Staff Augmentation', 'Custom Software Development', 'Mobile App Development', 'Web Development', 'AI Development']",clutch.co,50.0,99.0,74.5,5000.0,10,49,29.5,1,0,1,middle-priced
480,https://clutch.co/developers/internet-of-things?page=5,Big Nerd Ranch,4.9,5,$150 - $199 / hr,"$100,000+",250 - 999,2025-10-26 16:06:06.219056,"['Atlanta, GA']","['IoT Development', 'Mobile App Development', 'UX/UI Design', 'Custom Software Development', 'Digital Strategy', 'Web Development']",clutch.co,150.0,199.0,130.75,55000.0,250,999,329.5,0,1,1,high-priced
68,https://www.goodfirms.co/artificial-intelligence,Bitontree,5.0,10,< $25/hr,,10 - 49,2025-10-26 12:19:33.059246,"['Ahmedabad, India']",['Artificial Intelligence Services'],www.goodfirms.co,0.0,25.0,12.5,,10,49,29.5,1,0,0,low-priced
315,https://clutch.co/developers/internet-of-things?page=10,Biwabit,4.5,2,$50 - $99 / hr,"$5,000+",10 - 49,2025-10-26 12:42:22.051497,"['Jakarta, Indonesia']","['IoT Development', 'Custom Software Development', 'Application Management & Support', 'Mobile App Development', 'UX/UI Design', 'Web Design']",clutch.co,50.0,99.0,74.5,5000.0,10,49,29.5,0,1,1,middle-priced
999,https://www.goodfirms.co/internet-of-things,Biz4Group LLC,4.8,5,$25 - $49/hr,,50 - 249,2025-10-26 16:18:17.953156,"['Orlando, Florida']",['IoT Development Services'],www.goodfirms.co,25.0,49.0,37.0,,50,249,149.5,0,1,0,middle-priced
897,https://clutch.co/developers/artificial-intelligence?page=4,Black Widow Tech,5.0,38,$25 - $49 / hr,"$10,000+",10 - 49,2025-10-26 16:06:00.016622,"['Austin, TX']","['Mobile App Development', 'AI Development', 'AI Consulting', 'Generative AI', 'Low/No Code Development', 'UX/UI Design', 'Web Development']",clutch.co,25.0,49.0,37.0,10000.0,10,49,29.5,1,0,1,middle-priced
88,https://www.goodfirms.co/directory/platform/app-development,Blitz Mobile Apps,4.8,20,$50 - $99/hr,,50 - 249,2025-10-26 12:19:35.958832,"['Santa Rosa, California']",[],www.goodfirms.co,50.0,99.0,74.5,,50,249,149.5,0,0,0,middle-priced
502,https://clutch.co/developers/internet-of-things?page=5,Blue Ripples Technologies,4.8,6,< $25 / hr,Undisclosed,10 - 49,2025-10-26 16:06:06.171046,"['London, England']","['IoT Development', 'Custom Software Development', 'Digital Engineering', 'Application Testing', 'Microservices Architecture Services']",clutch.co,0.0,25.0,12.5,10000.0,10,49,29.5,0,1,0,low-priced
349,https://clutch.co/developers/artificial-intelligence?page=10,BlueLabel,4.7,67,$100 - $149 / hr,"$75,000+",50 - 249,2025-10-26 12:42:20.724521,"['New York, NY']","['/20 Reviews', '/10 Clients & Experience', '.9/10 Market Presence', 'AI Development', 'Other']",clutch.co,100.0,149.0,124.5,55000.0,50,249,149.5,1,0,0,high-priced
548,https://clutch.co/directory/mobile-application-developers?page=5,Bluelight,5.0,16,$25 - $49 / hr,"$10,000+",50 - 249,2025-10-26 16:06:04.929887,"['Sacramento, CA']","['Mobile App Development', 'Custom Software Development', 'Web Development', 'AI Development', 'IT Staff Augmentation', 'UX/UI Design']",clutch.co,25.0,49.0,37.0,10000.0,50,249,149.5,1,0,1,middle-priced
299,https://clutch.co/developers/internet-of-things?page=10,Bluepixel Technologies,5.0,4,< $25 / hr,"$1,000+",10 - 49,2025-10-26 12:42:22.068218,"['Ahmedabad, India']","['IoT Development', 'Mobile App Development', 'Wearable App Development', 'Web Development', 'UX/UI Design']",clutch.co,0.0,25.0,12.5,1000.0,10,49,29.5,0,1,1,low-priced
650,https://clutch.co/developers/artificial-intelligence?page=5,Boldare,4.8,57,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 16:06:03.352749,"['Gliwice, Poland']","['Custom Software Development', 'UX/UI Design', 'Web Development', 'AI Development', 'Low/No Code Development']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,1,0,0,middle-priced
554,https://clutch.co/directory/mobile-application-developers?page=5,Brain Station 23,5.0,16,$25 - $49 / hr,"$10,000+",250 - 999,2025-10-26 16:06:04.917929,"['Springfield, VA']","['Mobile App Development', 'IT Staff Augmentation', 'Custom Software Development', 'AI Development', 'AR/VR Development', 'E-Commerce Development', 'Enterprise App Modernization', 'IT Managed Services']",clutch.co,25.0,49.0,37.0,10000.0,250,999,329.5,1,0,1,middle-priced
166,https://clutch.co/directory/mobile-application-developers?page=10,Brainvire Infotech Inc,4.8,253,$25 - $49 / hr,"$25,000+",250 - 999,2025-10-26 12:42:23.351607,"['Irving, TX']","['/20 Reviews', '/10 Clients & Experience', '.9/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,25.0,49.0,37.0,25000.0,250,999,329.5,0,0,1,middle-priced
866,https://clutch.co/developers/artificial-intelligence?page=4,Brainy Neurals - An AI Consulting Company,5.0,5,$25 - $49 / hr,"$1,000+",50 - 249,2025-10-26 16:06:00.114179,"['Ahmedabad, India']","['Generative AI', 'AI Development', 'AI Consulting', 'Custom Software Development', 'Low/No Code Development', 'Web Design']",clutch.co,25.0,49.0,37.0,1000.0,50,249,149.5,1,0,0,middle-priced
869,https://clutch.co/developers/artificial-intelligence?page=4,BrandLyft,5.0,23,$150 - $199 / hr,"$1,000+",10 - 49,2025-10-26 16:06:00.108138,"['Cartersville, GA']","['AI Consulting', 'AI Development', 'Generative AI', 'SMS Marketing', 'Advertising', 'CRM Consulting and SI', 'Digital Strategy', 'Social Media Marketing']",clutch.co,150.0,199.0,130.75,1000.0,10,49,29.5,1,0,0,high-priced
720,https://clutch.co/developers/internet-of-things?page=4,Brightgrove,4.8,6,$25 - $49 / hr,"$10,000+",250 - 999,2025-10-26 16:06:01.683913,"['Kharkiv, Ukraine']","['IoT Development', 'IT Staff Augmentation', 'Custom Software Development', 'Application Testing', 'Enterprise App Modernization']",clutch.co,25.0,49.0,37.0,10000.0,250,999,329.5,0,1,0,middle-priced
969,https://clutch.co/developers/internet-of-things?page=3,Brimit,4.9,11,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 16:05:58.939921,"['Amsterdam, Netherlands']","['IoT Development', 'CRM Consulting and SI', 'Unified Communications Consulting & SI', 'Web Development', 'Low/No Code Development']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,0,1,0,middle-priced
210,https://clutch.co/directory/mobile-application-developers?page=10,Build Me App,5.0,10,< $25 / hr,"$5,000+",10 - 49,2025-10-26 12:42:23.313369,"['Toronto, Canada']","['Mobile App Development', 'AI Development', 'Application Management & Support', 'Branding', 'Custom Software Development', 'DevOps Managed Services', 'Search Engine Optimization', 'Social Media Marketing', 'UX/UI Design', 'Web Development']",clutch.co,0.0,25.0,12.5,5000.0,10,49,29.5,1,0,1,low-priced
456,https://clutch.co/developers/internet-of-things?page=5,Byte Lab,5.0,4,$50 - $99 / hr,"$10,000+",50 - 249,2025-10-26 16:06:06.271563,"['Zagreb, Croatia']","['IoT Development', 'Product Design', 'Contract Manufacturing']",clutch.co,50.0,99.0,74.5,10000.0,50,249,149.5,0,1,0,middle-priced
11,https://www.goodfirms.co/directory/platform/app-development,ByteCipher Pvt Ltd,5.0,82,$25 - $49/hr,,10 - 49,2025-10-26 12:19:35.969811,"['Indore, India']",[],www.goodfirms.co,25.0,49.0,37.0,,10,49,29.5,0,0,0,middle-priced
952,https://clutch.co/developers/internet-of-things?page=3,CITRUSDEV,5.0,15,$25 - $49 / hr,"$10,000+",10 - 49,2025-10-26 16:05:58.976917,"['Kyiv, Ukraine']","['IoT Development', 'Mobile App Development', 'Web Development', 'AR/VR Development']",clutch.co,25.0,49.0,37.0,10000.0,10,49,29.5,0,1,1,middle-priced
732,https://clutch.co/developers/internet-of-things?page=4,CODE B,4.9,26,< $25 / hr,"$10,000+",10 - 49,2025-10-26 16:06:01.656141,"['Mumbai, India']","['IoT Development', 'AI Development', 'Generative AI', 'Mobile App Development', 'Cloud Consulting & SI', 'DevOps Managed Services']",clutch.co,0.0,25.0,12.5,10000.0,10,49,29.5,1,1,1,low-priced
950,https://clutch.co/developers/internet-of-things?page=3,CONTUS TECH,4.9,12,$25 - $49 / hr,"$5,000+",250 - 999,2025-10-26 16:05:58.981329,['0 selected Clear All'],"['IoT Development', 'Mobile App Development', 'Web Development', 'AR/VR Development', 'Custom Software Development', 'Wearable App Development']",clutch.co,25.0,49.0,37.0,5000.0,250,999,329.5,0,1,1,middle-priced
733,https://clutch.co/developers/internet-of-things?page=4,Capermint Technologies,4.9,13,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 16:06:01.653046,"['Ahmedabad, India']","['IoT Development', 'AR/VR Development', 'Mobile App Development', 'AI Development', 'Blockchain', 'Low/No Code Development']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,1,1,1,middle-priced
790,https://clutch.co/directory/mobile-application-developers?page=4,Capital Numbers,4.8,227,< $25 / hr,"$5,000+",250 - 999,2025-10-26 16:06:01.272772,"['New Town, India']","['Mobile App Development', 'AI Development', 'Application Testing', 'Custom Software Development', 'DevOps Managed Services', 'E-Commerce Development', 'IT Staff Augmentation', 'Low/No Code Development', 'UX/UI Design', 'Web Development']",clutch.co,0.0,25.0,12.5,5000.0,250,999,329.5,1,0,1,low-priced
141,https://www.goodfirms.co/robotic-process-automation,Capto,5.0,1,< $25/hr,,2 - 9,2025-10-26 12:25:21.863023,"['Sofia, Bulgaria']",['Robotic Process Automation Services'],www.goodfirms.co,0.0,25.0,12.5,,2,9,5.5,0,0,0,low-priced
183,https://clutch.co/directory/mobile-application-developers?page=10,Cheesecake Labs,4.9,60,$50 - $99 / hr,"$50,000+",50 - 249,2025-10-26 12:42:23.338666,"['San Francisco, CA']","['/20 Reviews', '/10 Clients & Experience', '.8/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,50.0,99.0,74.5,50000.0,50,249,149.5,0,0,1,middle-priced
236,https://clutch.co/directory/mobile-application-developers?page=10,ChicMic Studios,4.9,8,$25 - $49 / hr,"$5,000+",50 - 249,2025-10-26 12:42:23.264461,['0 selected Clear All'],"['Mobile App Development', 'AI Development', 'Blockchain', 'Web Development', 'API Development', 'AR/VR Development', 'E-Commerce Development', 'Graphic Design']",clutch.co,25.0,49.0,37.0,5000.0,50,249,149.5,1,0,1,middle-priced
180,https://clutch.co/directory/mobile-application-developers?page=10,ChopDawg.com,4.8,100,$50 - $99 / hr,"$1,000+",10 - 49,2025-10-26 12:42:23.340824,"['Philadelphia, PA']","['/20 Reviews', '/10 Clients & Experience', '.7/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,50.0,99.0,74.5,1000.0,10,49,29.5,0,0,1,middle-priced
224,https://clutch.co/directory/mobile-application-developers?page=10,Chrono Innovation,4.9,9,$100 - $149 / hr,"$25,000+",10 - 49,2025-10-26 12:42:23.300162,"['Montréal, Canada']","['Mobile App Development', 'Custom Software Development', 'Web Development', 'DevOps Managed Services']",clutch.co,100.0,149.0,124.5,25000.0,10,49,29.5,0,0,1,high-priced
152,https://www.goodfirms.co/robotic-process-automation,CiGen,4.5,1,$25 - $49/hr,,10 - 49,2025-10-26 12:25:21.873825,"['Melbourne, Australia']",['Robotic Process Automation Services'],www.goodfirms.co,25.0,49.0,37.0,,10,49,29.5,0,0,0,middle-priced
264,https://clutch.co/developers/internet-of-things?page=10,CimpleO Group,5.0,22,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 12:42:22.099370,"['Hong Kong SAR, Hong Kong']","['.8/20 Reviews', '.8/10 Clients & Experience', '.7/10 Market Presence', 'IoT Development', 'Other']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,0,1,0,middle-priced
361,https://clutch.co/developers/artificial-intelligence?page=10,Classy Llama,4.8,3,$200 - $300 / hr,"$25,000+",50 - 249,2025-10-26 12:42:20.712356,"['Springfield, MO']","['Web Development', 'AI Development', 'Web Design', 'BI & Big Data Consulting & SI', 'Content Marketing']",clutch.co,200.0,300.0,130.75,25000.0,50,249,149.5,1,0,0,high-priced
796,https://clutch.co/directory/mobile-application-developers?page=4,Cleveroad,4.9,76,$25 - $49 / hr,"$10,000+",250 - 999,2025-10-26 16:06:01.261323,"['New York, NY']","['Mobile App Development', 'Custom Software Development', 'Web Development', 'IT Staff Augmentation', 'IoT Development', 'Robotics Process Automation']",clutch.co,25.0,49.0,37.0,10000.0,250,999,329.5,0,1,1,middle-priced
626,https://clutch.co/developers/artificial-intelligence?page=5,Closeloop Technologies,5.0,40,$25 - $49 / hr,"$10,000+",50 - 249,2025-10-26 16:06:03.402775,"['Mountain View, CA']","['Custom Software Development', 'AI Consulting', 'CRM Consulting and SI', 'ERP Consulting and SI', 'Mobile App Development', 'Web Development']",clutch.co,25.0,49.0,37.0,10000.0,50,249,149.5,1,0,1,middle-priced
660,https://clutch.co/developers/artificial-intelligence?page=5,Cloudforce,5.0,10,Undisclosed,"$10,000+",50 - 249,2025-10-26 16:06:03.302521,"['Oxon Hill, MD']","['Cloud Consulting & SI', 'Generative AI', 'BI & Big Data Consulting & SI', 'Cybersecurity', 'Enterprise App Modernization', 'IT Managed Services', 'IT Strategy Consulting']",clutch.co,,,74.5,10000.0,50,249,149.5,1,0,0,middle-priced
458,https://clutch.co/developers/internet-of-things?page=5,Cobuild Lab Inc,4.8,10,$100 - $149 / hr,"$50,000+",10 - 49,2025-10-26 16:06:06.267924,"['Miami, FL']","['IoT Development', 'AI Development', 'Custom Software Development', 'Mobile App Development', 'Web Development']",clutch.co,100.0,149.0,124.5,50000.0,10,49,29.5,1,1,1,high-priced
382,https://clutch.co/developers/artificial-intelligence?page=10,Code Labs,4.8,13,$50 - $99 / hr,Undisclosed,50 - 249,2025-10-26 12:42:20.692098,"['Bogotá, Colombia']","['IT Staff Augmentation', 'AI Development', 'Custom Software Development', 'E-Commerce Development', 'Mobile App Development', 'UX/UI Design', 'Web Development']",clutch.co,50.0,99.0,74.5,10000.0,50,249,149.5,1,0,1,middle-priced
128,https://www.goodfirms.co/internet-of-things,CodeBright,5.0,52,,,50 - 249,2025-10-26 12:25:19.184114,"['Sterling, Virginia']",['IoT Development Services'],www.goodfirms.co,,,37.0,,50,249,149.5,0,1,0,middle-priced
807,https://clutch.co/directory/mobile-application-developers?page=4,CodeLeap,4.9,9,$50 - $99 / hr,"$10,000+",10 - 49,2025-10-26 16:06:01.235718,"['London, England']","['Mobile App Development', 'Web Development', 'AI Development', 'AR/VR Development', 'IoT Development', 'UX/UI Design']",clutch.co,50.0,99.0,74.5,10000.0,10,49,29.5,1,1,1,middle-priced
792,https://clutch.co/directory/mobile-application-developers?page=4,Codepoint,5.0,20,$50 - $99 / hr,"$50,000+",10 - 49,2025-10-26 16:06:01.268571,"['Braga, Portugal']","['Mobile App Development', 'Custom Software Development', 'Web Development', 'IT Staff Augmentation', 'UX/UI Design']",clutch.co,50.0,99.0,74.5,50000.0,10,49,29.5,0,0,1,middle-priced
321,https://clutch.co/developers/internet-of-things?page=10,Codeton Software sp. z o.o.,5.0,1,$50 - $99 / hr,"$1,000+",10 - 49,2025-10-26 12:42:22.044437,"['Szczecin, Poland']","['IoT Development', 'Custom Software Development', 'Web Development', 'Mobile App Development', 'API Development']",clutch.co,50.0,99.0,74.5,1000.0,10,49,29.5,0,1,1,middle-priced
383,https://clutch.co/developers/artificial-intelligence?page=10,Codewinglet Private Limited,5.0,5,$25 - $49 / hr,"$25,000+",50 - 249,2025-10-26 12:42:20.691122,"['Surat, India']","['AI Agents', 'AI Development', 'Generative AI', 'Mobile App Development', 'Web Development']",clutch.co,25.0,49.0,37.0,25000.0,50,249,149.5,1,0,1,middle-priced
117,https://www.goodfirms.co/robotic-process-automation,Cody Solutions,5.0,41,$50 - $99/hr,,50 - 249,2025-10-26 12:25:21.847011,"['Odessa, Ukraine']",['Robotic Process Automation Services'],www.goodfirms.co,50.0,99.0,74.5,,50,249,149.5,0,0,0,middle-priced
336,https://clutch.co/developers/artificial-intelligence?page=10,Coherent Solutions,4.7,30,$50 - $99 / hr,"$50,000+","1,000 - 9,999",2025-10-26 12:42:20.733942,"['Minneapolis, MN']","['.6/20 Reviews', '.2/10 Clients & Experience', '.8/10 Market Presence', 'AI Development', 'Other']",clutch.co,50.0,99.0,74.5,50000.0,0,9,4.5,1,0,0,middle-priced
715,https://clutch.co/developers/internet-of-things?page=4,Commit,5.0,4,$50 - $99 / hr,"$50,000+",250 - 999,2025-10-26 16:06:01.693880,['0 selected Clear All'],"['IoT Development', 'Custom Software Development', 'Mobile App Development', 'BI & Big Data Consulting & SI']",clutch.co,50.0,99.0,74.5,50000.0,250,999,329.5,0,1,1,middle-priced
226,https://clutch.co/directory/mobile-application-developers?page=10,Competenza Innovare,5.0,20,< $25 / hr,"$10,000+",10 - 49,2025-10-26 12:42:23.298449,"['Jaipur, India']","['Mobile App Development', 'Custom Software Development', 'IT Staff Augmentation', 'AI Development', 'Web Development']",clutch.co,0.0,25.0,12.5,10000.0,10,49,29.5,1,0,1,low-priced
216,https://clutch.co/directory/mobile-application-developers?page=10,Contra Studio,5.0,12,Undisclosed,"$10,000+",10 - 49,2025-10-26 12:42:23.307741,"['Bogotá, Colombia']","['Mobile App Development', 'E-Commerce Development', 'UX/UI Design', 'Web Development', 'Low/No Code Development', 'Web Design']",clutch.co,,,74.5,10000.0,10,49,29.5,0,0,1,middle-priced
288,https://clutch.co/developers/internet-of-things?page=10,Convert Studios,5.0,1,$50 - $99 / hr,"$25,000+",2 - 9,2025-10-26 12:42:22.078399,"['Perth, Australia']","['IoT Development', 'Product Design', 'Mobile App Development', 'Low/No Code Development', 'Web Development']",clutch.co,50.0,99.0,74.5,25000.0,2,9,5.5,0,1,1,middle-priced
307,https://clutch.co/developers/internet-of-things?page=10,Cqlsys Technologies,5.0,7,$25 - $49 / hr,"$10,000+",50 - 249,2025-10-26 12:42:22.060097,['0 selected Clear All'],"['IoT Development', 'Mobile App Development', 'UX/UI Design', 'Web Development', 'Cybersecurity', 'Digital Strategy']",clutch.co,25.0,49.0,37.0,10000.0,50,249,149.5,0,1,1,middle-priced
